88,Ivy,44.45,34.10,26.76,51.80,43.62,1480.79
702,Iyla,43.13,18.39,78.34,51.24,35.17,698.68
522,Izabella,20.25,42.89,93.89,93.26,7.25,688.53
988,Jacqueline,22.58,58.61,87.02,89.43,92.55,1239.79
68,Jada,58.00,41.61,77.56,15.77,34.45,2354.65
730,Jade,26.61,25.77,54.18,28.22,90.92,694.17
746,Jaelyn,42.48,31.16,31.61,31.56,27.07,1287.78
938,Jaliyah,49.09,48.82,45.40,39.42,27.05,2338.40
647,Jalyn,52.26,11.00,51.42,45.61,45.28,523.03
185,Janae,50.07,18.88,15.83,70.57,91.33,950.22
450,Jane,31.61,26.36,60.47,48.77,91.70,815.91
507,Janelle,20.48,35.68,82.81,82.48,28.39,593.68
277,Janessa,22.40,40.57,68.08,81.88,13.51,772.28
476,Janiya,48.61,41.64,42.65,10.12,2.48,1973.78
969,Janiyah,36.09,41.27,82.89,50.28,84.32,1440.70
917,Jasmin,52.13,24.94,45.51,91.07,57.96,1221.29
757,Jasmine,29.99,12.80,78.23,57.88,34.95,282.81
942,Jayda,49.11,47.23,14.17,16.60,89.66,2378.67
627,Jayla,51.38,47.66,14.18,32.66,32.98,2435.11
799,Jaylah,35.93,16.40,27.69,17.39,26.25,570.54
709,Jayleen,42.46,34.35,2.48,36.68,23.34,1442.59
25,Jazlyn,26.57,19.80,30.56,31.09,99.81,564.18
406,Jazlynn,53.61,18.35,33.29,15.27,46.30,981.40
504,Jazmine,54.95,26.39,68.09,91.30,41.32,1331.85
43,Jenesis,37.30,37.89,66.63,17.39,37.06,1366.33
193,Jenna,42.70,24.91,87.48,51.98,73.65,997.77
869,Jennifer,52.42,12.82,82.35,67.24,93.35,615.99
283,Jessica,27.74,27.94,90.85,12.04,32.76,704.92
188,Jessie,54.48,13.50,20.90,83.86,74.25,705.12
361,Jewel,48.34,41.78,25.87,97.83,5.12,1900.92
70,Jianna,57.44,46.09,19.73,23.29,88.91,2693.75
415,Jill,46.22,23.46,57.83,89.85,91.16,1027.56
268,Joanna,49.60,18.92,83.93,26.74,17.30,845.22
6,Jocelyn,22.59,33.02,56.72,58.81,53.54,683.88
813,Jocelynn,54.88,27.00,10.25,86.94,11.81,1396.13
995,Johanna,37.46,17.79,70.57,98.56,33.13,530.50
793,Jolie,58.92,36.52,93.51,95.24,25.56,1988.79
939,Jordan,35.10,11.41,14.88,33.27,57.43,409.75
336,Jordynn,25.93,52.56,46.66,69.12,74.88,1322.09
108,Jorja,34.58,17.50,8.62,5.71,83.42,674.34
386,Joselyn,47.24,44.56,93.22,71.73,12.48,1952.53
534,Josephine,40.68,49.11,36.50,57.66,11.21,1915.06
821,Josie,58.64,52.64,83.13,42.93,47.28,3008.04
443,Joslyn,47.55,20.77,15.32,73.13,53.25,952.29
220,Josslyn,51.55,54.36,83.68,34.32,72.94,2756.85
548,Journee,50.21,16.76,99.11,54.97,37.13,724.78
339,Jovie,28.82,16.23,0.61,8.66,8.36,466.96
603,Joy,37.74,15.98,31.91,18.75,79.35,631.72
77,Joyce,52.26,57.74,43.68,96.78,34.19,2911.36
783,Judith,21.49,42.64,67.47,72.32,7.61,784.30
124,Julia,57.56,32.46,22.34,18.42,74.67,1902.59
844,Juliana,39.17,31.29,57.26,88.88,38.60,1117.88
526,Julianna,50.49,50.48,86.39,88.43,57.73,2431.51
382,Julie,34.16,41.77,90.66,44.27,24.28,1316.14
690,Juliet,21.65,36.01,63.28,5.53,75.86,786.77
853,Julieta,32.47,34.78,24.17,13.00,23.30,1115.26
940,Juliette,38.40,38.98,44.72,6.76,57.41,1502.97
472,Julissa,44.28,22.24,18.25,81.71,20.90,905.79
164,June,40.44,27.20,99.85,4.84,67.05,1062.31
292,Juniper,40.70,57.60,56.63,72.58,94.76,2309.96
94,Juno,50.07,26.92,9.92,69.76,32.63,1300.74
617,Kadence,55.24,39.74,51.62,21.60,31.65,2153.77
828,Kaelyn,38.39,11.26,39.21,39.26,90.74,444.36
565,Kaelynn,57.25,38.08,77.61,44.27,78.79,2136.82
686,Kai,46.89,39.58,47.45,54.40,30.61,1784.61
263,Kaia,49.73,39.31,25.37,86.79,71.18,1913.95
648,Kailani,44.89,40.87,79.70,31.14,93.57,1817.51
578,Kailee,35.34,27.06,68.86,39.16,58.37,906.76
45,Kailyn,20.93,21.42,80.43,63.91,34.95,338.91
262,Kaira,24.56,19.24,22.50,82.36,7.37,374.94
700,Kairi,59.15,38.16,74.62,28.46,55.97,2209.80
422,Kaitlyn,39.16,41.66,54.93,4.11,33.41,1605.86
516,Kaiya,47.44,47.50,74.39,88.81,2.82,2092.97
758,Kali,48.61,39.65,50.74,79.55,64.75,1861.75
744,Kaliyah,45.23,25.55,82.66,49.03,57.36,1081.11
751,Kamari,28.57,51.63,23.97,88.10,87.90,1450.98
174,Kambree,37.30,56.91,4.09,9.25,27.53,2136.93
652,Kamila,33.88,57.13,62.74,19.99,16.42,1869.41
517,Kamilah,31.01,22.05,4.93,70.12,13.43,622.18
291,Kamiya,29.57,10.39,76.44,35.45,24.22,219.61
918,Kamiyah,44.76,17.07,19.98,35.78,73.19,781.72
41,Kamryn,40.09,20.84,71.49,49.28,38.66,753.48
81,Karina,45.17,51.37,90.53,8.69,61.46,2282.66
243,Karis,31.92,27.35,35.02,75.18,30.78,793.79
100,Karla,44.96,52.40,43.43,47.89,90.96,2355.42
582,Karlee,20.40,14.87,92.89,49.66,95.74,256.47
352,Karleigh,40.49,46.05,79.67,34.66,2.41,1752.67
178,Karlie,45.48,20.46,19.40,61.48,42.42,892.07
874,Karmen,22.53,14.52,80.76,36.11,19.08,229.44
434,Karolina,28.36,17.83,4.68,45.35,40.79,496.31
738,Karter,21.37,30.09,12.20,40.12,9.55,600.24
596,Kasen,30.40,51.81,36.53,72.67,29.15,1495.02
239,Kashton,26.70,20.36,13.04,20.91,91.41,601.07
950,Kasia,26.48,38.43,92.99,29.21,23.76,919.25
559,Kassandra,39.78,15.64,9.53,8.68,6.41,610.51
405,Kassidy,26.16,17.13,87.66,84.90,62.97,338.34
80,Kataleya,26.57,23.45,8.47,90.74,15.13,539.05
677,Katalina,44.15,39.87,1.19,17.14,48.62,1790.30
315,Kate,43.87,15.61,79.53,53.00,84.21,636.31
786,Katelyn,50.44,57.38,68.05,86.59,22.31,2761.64
367,Katherine,26.69,29.28,12.61,7.63,87.87,849.24
313,Katia,24.07,35.98,36.25,17.49,16.91,829.04
257,Kavya,34.07,33.49,62.00,98.25,17.16,997.85
891,Kaya,59.62,25.94,64.27,74.17,74.07,1482.17
994,Kaydence,21.30,14.81,15.30,85.35,12.21,227.02
83,Kayla,46.65,36.31,89.74,51.28,90.62,1643.63
82,Kaylani,21.94,10.45,71.87,14.58,34.82,177.64
396,Kaylee,28.39,47.93,53.01,26.72,51.65,1332.70
15,Kayleigh,25.08,10.24,77.78,48.89,41.44,171.50
497,Kayley,22.81,38.67,8.19,4.37,6.67,876.13
160,Kaylie,55.84,50.16,20.73,13.56,96.18,2862.73
153,Kaylin,37.92,35.94,49.13,6.51,5.34,1312.59
307,Kehlani,43.51,59.11,35.76,49.40,51.15,2538.11
678,Keilani,37.72,21.13,74.56,48.15,44.37,718.78
825,Keiry,50.86,12.18,72.55,64.04,15.98,498.75
226,Kelly,41.73,47.00,82.89,15.16,34.66,1897.97
2,Kelsey,54.27,53.16,41.65,65.81,35.59,2812.93
428,Kendall,39.48,42.40,63.46,99.28,94.09,1605.60
107,Kendra,20.60,19.31,55.20,11.67,62.96,393.92
832,Kenia,48.47,19.69,90.09,98.46,93.74,859.68
488,Kenley,41.07,29.09,0.39,12.30,57.17,1239.16
421,Kennedi,37.52,15.43,71.04,16.76,6.61,497.93
843,Kennedy,27.00,26.72,41.79,9.31,3.21,673.34
537,Kensington,22.96,12.46,14.33,89.05,2.13,184.66
418,Kenslee,26.04,47.02,57.63,40.85,17.65,1143.66
494,Kensley,36.27,59.30,60.67,77.88,61.83,2074.16
646,Kenzie,56.06,38.42,79.70,48.56,57.96,2083.31
189,Kenzley,57.16,54.23,49.38,72.68,34.79,3012.84
963,Kenzy,34.58,36.77,78.03,9.59,84.56,1268.62
323,Keyla,20.93,19.76,93.47,60.56,43.32,302.82
176,Khaleesi,40.18,27.26,75.82,52.20,28.73,996.15
199,Khloe,42.11,55.00,40.87,63.38,54.74,2266.63
846,Kiana,52.26,12.81,39.07,76.31,54.57,608.81
659,Kiera,57.55,32.35,97.40,70.59,13.09,1706.69
721,Kimberly,47.49,47.48,12.36,56.44,86.12,2272.39
865,Kinley,43.16,20.81,52.07,93.79,50.40,802.48
466,Kinsleigh,46.51,21.08,79.63,21.98,59.20,938.12
60,Kinsley,28.03,12.37,71.45,85.31,30.48,220.47
460,Kinzley,57.44,50.94,11.50,56.59,92.34,2950.17
389,Kira,24.43,44.48,18.37,81.90,0.15,986.53
413,Kora,47.79,21.46,75.89,12.86,85.53,1022.03
464,Kristen,42.40,58.12,69.58,88.34,92.84,2399.08
712,Kristina,51.73,28.64,80.32,75.33,93.77,1419.38
142,Kyla,40.37,34.71,84.24,5.93,32.21,1343.60
784,Kylan,28.85,48.74,58.66,42.23,1.65,1306.86
835,Kylee,49.35,28.65,12.51,12.22,89.08,1478.35
856,Kylie,31.19,44.89,77.67,15.04,38.17,1345.74
240,Kynlee,40.58,41.83,69.51,22.29,99.41,1704.91
463,Kynslee,39.61,11.69,13.12,41.36,89.75,498.17
40,Laila,54.95,22.87,4.15,49.09,95.51,1299.06
499,Lailah,43.07,38.55,17.82,97.31,75.65,1620.65
908,Lakelyn,34.12,42.36,48.11,5.06,58.43,1450.53
272,Lana,50.87,11.42,53.62,17.41,51.19,560.98
760,Laney,32.67,36.84,77.60,77.29,41.76,1090.39
462,Langston,36.99,25.79,55.28,21.82,42.60,919.31
977,Laniyah,33.65,40.72,51.80,70.44,87.34,1335.16
557,Lara,22.69,52.96,25.36,41.33,16.63,1151.71
883,Laura,25.89,20.33,48.65,73.35,26.83,431.17
894,Laurel,59.34,27.94,57.62,57.50,52.24,1595.20
111,Layla,46.18,47.12,62.90,36.44,46.78,2123.48
38,Laylah,37.60,16.19,56.02,31.76,98.38,619.30
340,Laylani,28.34,14.32,63.63,53.68,74.05,362.46
979,Laynie,57.12,42.10,59.43,18.90,64.01,2390.07
966,Leanna,26.56,56.29,14.48,71.82,43.41,1452.32
626,Leela,32.02,55.60,55.35,16.27,75.25,1783.91
101,Leia,21.11,10.61,32.59,22.54,21.02,189.81
572,Leigha,45.17,50.52,2.88,19.92,65.66,2324.84
196,Leighton,40.43,45.68,3.65,3.53,55.82,1895.35
18,Leila,58.21,46.23,82.38,30.77,27.65,2605.63
637,Leilani,45.36,44.50,54.43,49.44,2.98,1917.45
7,Lela,35.38,38.92,7.07,55.12,19.75,1334.42
820,Lena,26.92,31.92,93.02,44.61,79.27,800.80
113,Lennon,42.49,49.24,56.89,80.12,27.65,1983.03
251,Lesly,47.66,34.20,97.43,87.30,93.62,1538.99
322,Lexi,41.84,49.90,46.51,96.76,74.73,2018.93
943,Lexie,38.15,14.46,54.95,67.62,2.75,431.63
112,Leyla,51.28,11.61,38.84,16.54,98.93,638.79
533,Leylah,55.23,29.48,8.47,13.67,75.13,1681.04
73,Leylani,41.53,59.06,74.98,40.54,92.27,2429.61
667,Leyna,27.20,57.43,69.47,59.83,80.73,1513.50
168,Lia,52.30,24.53,51.25,49.39,36.34,1218.85
695,Liah,58.52,38.72,66.97,9.42,31.87,2220.95
762,Liam,20.98,11.86,9.91,23.98,96.40,311.30
959,Liberty,22.90,29.62,43.88,47.47,62.80,649.75
467,Lila,28.54,50.14,96.75,91.54,71.61,1314.16
379,Lilah,44.96,38.79,3.67,91.79,51.07,1699.41
535,Lili,58.06,58.73,25.40,65.56,26.71,3345.42
929,Lilia,24.28,55.54,24.41,34.60,80.02,1369.51
594,Liliana,53.66,40.63,55.02,12.36,92.41,2205.25
990,Lilli,20.93,19.42,28.25,66.56,64.96,376.76
629,Lillian,54.23,34.83,99.37,10.96,17.91,1796.71
158,Lilliana,41.04,47.00,5.18,98.16,43.89,1869.52
223,Lillianna,36.65,26.98,43.20,40.58,73.15,978.06
209,Lillyana,46.46,40.19,32.24,4.00,58.00,1889.34
643,Lillyanna,25.84,59.57,53.04,87.96,27.60,1425.78
442,Lily,42.61,49.43,71.92,26.09,48.69,2056.94
373,Lilyana,46.50,44.47,50.33,4.06,4.81,2018.40
987,Lilyanna,29.93,27.76,65.27,64.28,38.95,740.37
264,Lina,23.88,35.95,36.84,88.59,10.52,743.65
316,Lindsay,31.66,34.36,34.16,84.50,13.10,982.47
97,Lindsey,22.45,46.98,40.91,73.28,3.94,944.65
35,Lindy,30.29,31.45,20.57,54.11,23.96,901.92
718,Lisa,20.21,27.43,92.28,4.40,8.62,466.38
859,Liv,58.20,36.48,62.95,42.48,63.26,2080.61
171,Livia,29.26,47.15,18.23,35.30,32.86,1359.06
198,Liviana,25.44,21.49,63.85,21.22,42.55,504.21
991,Liz,45.15,33.68,9.39,99.39,53.19,1465.23
992,Liz,45.15,33.68,9.39,99.39,53.19,1465.23
381,Lizbeth,29.18,39.67,23.07,80.47,44.03,1097.83
551,Lizeth,24.31,47.82,64.40,87.40,39.92,1050.74
602,Logan,23.07,23.18,84.57,96.14,84.65,438.84
211,Lola,29.00,12.07,60.61,66.78,36.31,258.81
228,London,44.46,56.70,77.12,30.37,88.43,2501.70
370,Londyn,42.95,55.97,7.29,14.62,49.29,2431.25
801,Lorelei,20.03,24.42,38.11,95.07,75.08,431.15
715,Lucia,51.46,17.09,84.69,43.17,59.75,811.36
620,Luciana,50.95,23.33,98.75,4.59,56.56,1141.81
997,Lucille,28.46,54.49,55.74,35.52,58.43,1517.88
808,Lucy,24.04,31.98,98.21,15.47,93.67,748.69
125,Luisa,34.93,36.01,24.69,96.03,40.34,1177.63
665,Lumi,25.22,39.89,66.95,10.68,54.10,982.35
528,Luna,24.27,30.36,44.59,12.94,54.61,733.85
642,Luz,38.48,18.63,78.56,77.89,94.97,655.45
782,Lyanna,44.09,21.48,40.47,52.30,35.04,889.32
478,Lydia,47.40,58.18,4.10,67.82,86.58,2772.39
380,Lyla,27.55,18.64,46.06,71.74,34.94,430.61
448,Lylah,26.67,33.73,89.70,88.52,33.07,754.65
728,Lyra,25.17,26.36,64.64,40.14,97.46,656.12
274,Mabel,42.43,28.61,80.87,42.09,45.57,1136.30
420,Mackenzie,48.21,57.05,56.41,18.10,8.19,2684.37
708,Maddison,31.49,33.54,84.56,81.54,87.62,977.59
309,Madeleine,35.78,59.75,85.44,75.11,77.03,2054.56
407,Madeline,45.75,35.06,45.78,2.74,10.66,1565.92
400,Madelyn,46.13,54.61,72.44,56.71,46.18,2436.29
858,Madilyn,46.97,42.90,12.58,46.98,83.66,2039.06
114,Madison,59.44,59.54,95.71,79.97,10.58,3374.02
298,Mae,54.86,13.66,84.17,91.58,25.98,599.71
87,Maeve,42.25,17.06,67.21,9.84,58.96,702.64
952,Magdalena,48.09,35.66,73.10,94.74,1.85,1548.61
679,Magnolia,44.34,26.67,80.48,57.84,68.79,1112.91
984,Maisie,23.44,17.70,22.97,39.46,98.03,450.31
823,Makayla,49.51,16.57,23.09,54.09,90.86,834.24
791,Makenzie,35.34,48.13,29.86,52.68,78.45,1696.89
622,Malani,53.69,59.16,73.34,20.67,9.62,3092.04
893,Malaya,51.03,43.50,43.34,32.20,45.35,2189.67
654,Malayah,44.55,31.51,45.68,33.13,85.50,1410.20
392,Malaysia,33.41,50.63,84.91,61.79,31.63,1576.60
471,Maleah,47.97,22.36,64.55,96.34,53.16,965.04
898,Malia,53.89,39.12,40.22,8.81,1.39,2060.87
806,Maliah,59.47,50.20,37.87,38.77,1.08,2909.96
358,Maliyah,21.16,53.37,51.31,30.35,25.14,1073.12
634,Malka,55.51,41.34,32.21,98.89,85.87,2249.82
525,Marbella,45.80,47.04,14.39,38.15,93.26,2195.20
482,Marceline,37.74,32.64,90.80,76.64,89.58,1154.02
882,Maren,35.60,54.38,75.18,44.81,92.93,1908.81
675,Margo,33.77,53.79,75.35,43.53,43.24,1740.82
285,Margot,22.43,51.75,70.33,61.57,60.60,1089.54
923,Maria,59.70,23.10,39.30,93.41,75.25,1321.37
847,Mariah,52.17,39.80,85.79,34.97,65.56,2021.29
787,Mariana,31.82,14.95,17.86,95.05,66.30,429.15
205,Marilyn,41.08,54.08,73.29,21.58,10.61,2137.36
873,Marina,51.98,19.57,40.88,34.10,24.29,966.37
225,Marisol,23.02,11.25,23.13,83.71,0.53,152.73
672,Mariyah,35.98,21.99,52.20,20.91,86.71,804.75
131,Marleigh,27.37,36.94,86.48,94.99,18.19,847.65
137,Marlen,23.48,12.93,92.53,30.61,80.84,261.33
152,Marley,54.30,34.07,46.40,79.83,11.33,1735.05
552,Marlie,38.94,15.95,40.07,68.87,73.53,585.83
34,Marlow,23.61,13.87,3.39,53.82,56.91,327.26
197,Martha,58.39,19.20,49.33,13.67,99.04,1157.14
512,Mary,29.24,42.44,18.81,47.90,25.09,1199.03
570,Mavis,59.02,34.52,10.98,22.51,96.63,2100.40
689,Maya,39.08,28.24,4.23,61.86,5.67,1043.15
118,Maycie,20.77,24.14,50.36,92.29,31.01,389.73
387,Maylee,27.35,24.86,5.23,87.09,33.74,621.50
441,Mckenzie,48.96,43.77,74.38,93.46,21.80,1996.98
270,Mckinley,50.17,31.51,44.16,33.73,48.27,1551.50
325,Melody,55.18,32.73,13.43,45.64,59.94,1806.71
713,Mercy,55.41,47.99,90.74,27.13,73.13,2614.52
402,Mia,49.24,22.22,80.80,28.52,67.99,1052.70
49,Miah,51.26,47.54,13.17,63.89,60.24,2420.11
717,Micaela,34.07,35.08,44.00,99.21,98.26,1150.34
208,Micah,52.35,59.83,79.87,67.50,79.31,3063.66
487,Michaela,26.29,34.87,60.38,27.27,93.31,922.38
771,Michelle,38.69,28.60,71.03,26.95,12.53,1021.03
46,Mikaela,41.05,56.40,39.83,27.31,51.45,2299.79
436,Mikayla,46.41,59.92,77.23,80.71,98.41,2721.43
236,Mila,23.94,43.40,9.44,23.92,53.98,1059.71
564,Milan,23.47,37.86,87.35,42.75,62.32,820.55
63,Millie,47.40,16.91,64.18,69.20,8.77,676.81
798,Mina,29.25,50.24,96.85,81.99,48.09,1338.65
453,Mira,37.84,28.51,8.31,20.74,71.19,1120.91
103,Miriam,40.24,31.97,33.67,52.93,44.28,1244.15
650,Miya,49.40,16.63,20.84,32.73,80.36,848.26
28,Molly,49.22,35.56,88.54,62.96,27.48,1626.26
12,Monica,49.14,20.54,5.58,34.02,86.62,1056.43
958,Monroe,45.33,17.57,69.08,75.72,34.87,686.46
836,Monserrat,46.57,35.27,89.09,19.86,93.32,1626.96
520,Morgan,45.57,51.19,24.65,44.36,49.93,2314.00
946,Mya,54.89,47.81,4.64,5.07,91.47,2706.13
861,Myka,21.69,48.80,46.22,97.35,89.58,1004.30
660,Mylah,55.48,30.29,67.88,61.94,37.96,1588.25
134,Mylee,47.05,53.02,76.99,29.76,28.98,2416.48
585,Mylene,51.81,58.59,12.62,80.54,60.85,3003.04
78,Myra,37.85,37.78,79.82,28.11,63.05,1385.38
927,Nadia,38.46,49.54,88.87,57.15,30.87,1789.98
344,Nailah,27.73,52.01,73.06,68.09,79.35,1380.54
829,Nalah,56.83,36.06,38.86,53.55,62.21,2019.25
683,Nalani,33.02,17.59,75.52,16.15,18.15,507.24
289,Nancy,20.28,22.55,1.28,6.67,58.59,507.80
30,Naomi,50.64,17.56,3.45,88.39,79.39,876.97
378,Natalia,59.81,10.31,5.30,31.24,32.99,612.84
658,Natalie,59.90,36.50,12.78,40.98,33.60,2166.37
248,Nataly,41.27,13.75,53.79,0.77,19.60,532.74
870,Natalya,57.65,32.97,53.35,83.16,32.51,1796.92
978,Nathalie,28.50,37.91,68.08,22.11,61.32,1051.46
587,Nathaly,43.94,48.16,58.31,28.88,1.97,2031.14
130,Naveah,33.31,11.72,79.52,70.53,3.12,243.56
21,Navy,29.70,32.08,20.98,93.83,38.66,876.70
754,Navya,44.27,42.64,35.76,97.71,8.48,1762.77
615,Nayeli,28.85,59.41,37.95,52.35,95.14,1718.94
284,Nevaeh,52.33,26.82,39.89,52.15,75.58,1387.20
998,Neveah,48.28,38.00,81.29,37.05,80.91,1797.00
577,Nia,58.31,41.79,41.19,31.29,54.70,2418.96
39,Nicole,29.48,14.78,5.18,1.80,69.73,498.32
210,Nicolle,37.54,32.07,13.28,44.82,22.28,1168.27
254,Nina,45.53,20.35,56.65,4.59,75.25,940.60
914,Noah,56.21,37.93,20.71,25.17,46.35,2132.36
8,Noella,54.44,54.18,31.63,40.72,49.22,2926.85
855,Noemi,55.88,18.59,81.55,10.72,27.89,974.58
409,Nola,58.49,18.28,62.27,31.47,81.55,1056.90
645,Nora,20.17,41.71,93.71,0.62,86.72,833.70
147,Norah,26.43,27.71,75.21,91.99,47.80,613.02
65,Nova,36.90,13.93,22.79,1.84,31.72,521.27
901,Novalee,39.32,38.78,54.86,35.13,1.16,1436.04
610,Nya,33.92,42.84,95.91,61.38,11.51,1307.35
949,Nyasia,36.11,53.70,74.29,6.42,81.98,1940.26
456,Nyla,47.23,25.21,75.31,53.71,70.23,1131.95
900,Nylah,44.97,37.60,94.03,99.48,45.72,1543.19
841,Oaklee,30.61,33.43,99.34,42.00,82.42,964.51
838,Oakley,29.64,30.58,3.06,13.75,87.82,977.55
447,Oaklynn,51.82,31.16,0.35,63.18,6.61,1557.86
576,Octavia,49.69,32.32,40.16,17.41,70.15,1618.46
260,Olive,23.28,48.52,48.61,7.10,48.87,1122.78
27,Ophelia,55.22,12.37,15.88,5.23,9.83,671.91
814,Paige,47.25,38.35,68.32,5.29,46.46,1784.76
89,Paislee,24.35,27.58,41.56,10.27,57.83,677.47
473,Paisleigh,59.88,16.13,62.15,25.81,70.44,948.02
13,Paityn,34.20,17.97,61.00,52.30,88.86,590.19
962,Palmer,35.55,12.53,40.99,99.95,65.06,369.43
919,Paris,45.61,58.33,18.26,43.81,36.35,2634.84
884,Parker,56.88,26.32,92.44,95.61,49.58,1358.35
863,Patricia,33.07,46.01,80.85,16.64,90.65,1514.57
957,Paulina,29.87,53.43,64.03,53.19,8.57,1487.11
305,Payton,23.23,36.09,1.95,96.20,50.54,790.83
546,Penny,40.68,25.79,67.48,20.00,94.89,1056.32
280,Pepper,32.08,29.48,86.75,85.92,92.19,865.24
200,Perry,32.60,49.51,76.98,57.91,12.15,1491.34
455,Peyton,47.98,28.67,1.91,28.10,75.72,1421.50
902,Phoenix,50.60,51.93,12.07,86.58,82.42,2611.46
519,Poppy,52.86,56.22,69.06,23.15,18.95,2898.84
561,Posie,37.56,39.23,19.00,94.56,47.54,1407.12
22,Preslee,46.08,12.97,1.79,33.21,9.32,571.98
123,Presley,21.09,34.27,44.83,99.18,37.63,616.47
515,Princess,40.46,29.98,67.31,80.49,3.03,1068.11
981,Priscilla,20.72,12.71,17.94,40.25,85.29,290.35
51,Promise,31.60,55.26,50.14,0.47,8.87,1704.66
279,Queen,51.16,19.37,38.44,41.23,72.93,984.29
266,Quinn,53.94,36.17,37.95,95.19,29.90,1847.92
117,Rachel,23.66,42.40,46.97,17.83,39.49,977.88
767,Raegan,59.67,51.88,27.01,25.28,76.71,3119.97
403,Raelyn,34.07,49.88,54.70,13.95,21.91,1652.94
391,Raelynn,28.19,40.46,28.27,8.45,96.97,1200.81
974,Raleigh,40.33,28.15,43.79,22.83,5.31,1074.06
180,Raquel,46.82,20.16,28.56,13.99,7.91,908.96
166,Raven,56.94,50.65,98.08,52.07,61.46,2795.52
631,Raya,55.41,30.02,21.19,53.39,79.46,1668.07
571,Rayna,54.67,15.63,71.40,65.69,78.99,796.60
342,Rayne,30.04,44.60,49.47,84.18,23.16,1229.40
711,Rebecca,55.28,46.11,32.95,76.88,52.49,2491.49
139,Rebekah,30.15,43.29,43.91,57.85,65.40,1268.96
192,Reese,44.08,54.63,40.03,55.52,13.37,2326.23
574,Reeva,31.25,11.89,35.80,87.46,3.85,252.31
102,Regina,46.45,11.12,79.55,56.42,20.68,401.05
229,Reina,25.00,52.75,75.93,45.43,51.22,1248.66
328,Remi,32.35,19.83,67.16,1.60,50.95,623.75
335,Remington,49.56,13.26,28.48,92.77,68.68,604.49
120,Remy,46.28,16.18,33.62,57.79,80.46,738.08
470,Renee,53.57,18.45,15.80,92.97,69.64,949.39
150,Reyna,22.39,48.18,64.04,79.50,74.78,1009.82
500,Rhea,48.58,31.86,23.66,2.55,95.85,1617.14
183,Rhyan,39.66,31.20,22.63,89.86,55.64,1180.53
55,Riah,40.57,53.91,75.13,41.25,3.34,2073.77
896,Riley,30.51,35.42,37.59,13.80,10.16,1039.25
181,Rita,40.62,57.75,0.47,56.58,72.56,2361.57
11,River,41.58,30.72,30.34,72.35,29.15,1203.96
621,Rivka,25.87,40.15,35.28,6.25,42.36,1039.57
854,Riya,57.05,20.78,55.33,7.54,94.00,1216.29
970,Rory,44.14,13.66,34.12,82.44,94.70,580.97
837,Rosa,50.04,26.81,20.51,21.27,88.96,1388.58
818,Rosalia,54.88,29.74,7.89,41.46,10.15,1593.00
390,Rosalie,43.10,48.77,28.27,93.85,3.03,1983.13
217,Rosalina,29.89,25.56,32.20,53.25,7.06,685.54
314,Rosalind,41.99,11.33,66.66,80.84,92.84,420.94
769,Rosalyn,54.30,57.52,51.54,55.58,99.54,3115.90
250,Rosalynn,41.40,36.17,21.88,47.22,49.63,1478.09
474,Rose,23.43,26.54,49.47,6.01,60.78,627.29
496,Roselyn,24.69,27.79,11.68,22.91,71.18,722.90
24,Rosemary,46.37,47.75,73.28,73.27,28.93,2096.50
259,Rosie,49.18,49.36,13.69,73.35,84.18,2424.66
598,Rowan,43.64,21.82,2.93,92.14,32.24,889.33
133,Roxanne,37.25,48.83,32.45,62.63,88.57,1812.37
954,Royal,30.55,52.44,76.63,7.49,7.60,1525.70
167,Royalty,37.75,48.87,13.33,72.51,33.17,1791.91
775,Ruby,48.77,16.95,86.35,8.48,24.65,756.52
231,Ruth,29.56,26.90,0.24,47.36,99.49,847.10
365,Ryan,47.34,53.36,18.13,32.68,53.33,2528.72
951,Ryann,35.49,29.41,13.64,14.71,11.96,1027.52
569,Rylan,37.99,57.75,2.78,51.89,22.93,2162.00
187,Ryleigh,50.53,49.01,47.63,36.03,32.22,2424.66
612,Rylie,25.24,54.26,57.18,31.13,75.13,1356.13
563,Rylynn,42.97,21.87,60.59,71.95,42.60,849.99
888,Saanvi,48.42,25.35,77.74,92.73,72.92,1129.96
461,Sabrina,50.54,29.14,93.04,79.62,12.95,1312.85
350,Sadie,59.41,10.60,8.46,35.06,11.29,597.55
146,Saige,55.80,56.01,26.08,99.86,99.05,3098.81
595,Salem,36.94,27.79,41.81,32.03,90.28,1043.12
750,Samara,54.77,22.13,93.14,56.80,18.39,1080.63
662,Samaria,55.00,42.54,29.88,99.39,48.41,2258.44
536,Samiyah,59.79,16.06,56.74,71.37,7.53,839.60
916,Sanai,32.61,21.21,69.08,29.08,78.99,672.55
707,Sandra,21.18,12.28,62.56,6.47,78.08,268.97
924,Saniya,50.86,24.63,15.39,94.97,64.62,1206.78
511,Saniyah,30.34,48.14,95.50,91.64,76.68,1350.05
971,Santana,45.59,25.23,36.64,97.09,5.19,1021.98
529,Saphira,50.94,40.39,5.29,81.74,97.64,2068.40
393,Sara,20.78,27.84,12.24,19.76,41.57,588.04
356,Sarah,27.93,24.94,75.81,26.41,58.84,653.18
983,Sarai,20.21,17.27,98.08,28.74,2.82,224.93
276,Sariah,52.02,22.12,78.82,8.49,8.14,1071.62
800,Sarina,20.40,36.46,71.92,58.77,4.72,617.59
144,Sariya,48.23,43.19,65.17,92.43,33.04,1958.84
